text,label
THERE IS UNAUTHORIZED SHOPS NEAR HOSPITAL,illegal_activities
Please fix dirty drainage near bus stop,drainage_sewage
illegal construction problem beside park,illegal_activities
URGENT ISSUE: DIRTY DRAINAGE ON MAIN ROAD!!!,drainage_sewage
There is dirty drainage in colony,drainage_sewage
THERE IS TRAFFIC JAM ON MAIN ROAD!!!,traffic_roadsafety
PLEASE FIX ENCROACHMENT NEAR SCHOOL,illegal_activities
There is dustbin not cleared in colony,garbage_waste
damaged park is causing trouble in my area,public_property_damage
PLEASE FIX WIRE PROBLEM IN COLONY,streetlight_electrical
DAMAGED PARK PROBLEM IN MY AREA,public_property_damage
Issue of public property damage near office!!!,public_property_damage
Please fix electric pole issue beside park!!!,streetlight_electrical
Urgent issue: cattle on road in colony!!!,stray_animals
Urgent issue: garbage dumping near office!!!,garbage_waste
There is general issue near office,other
Facing waste overflow beside park,garbage_waste
There is encroachment on main road!!!,illegal_activities
PLEASE FIX DAMAGED PARK IN COLONY,public_property_damage
Issue of misc issue near hospital!!!,other
Issue of vandalism near bus stop,public_property_damage
Facing unknown problem on main road,other
LOW WATER PRESSURE IS CAUSING TROUBLE NEAR SCHOOL!!!,water_supply
STRAY DOGS PROBLEM IN COLONY!!!,stray_animals
Urgent issue: rash driving on main road,traffic_roadsafety
There is broken road near school,road_pothole
Please fix pothole on main road,road_pothole
There is trash problem near school!!!,garbage_waste
Urgent issue: general issue beside park,other
WATER SHORTAGE PROBLEM ON MAIN ROAD!!!,water_supply
street light not working problem in colony,streetlight_electrical
Please fix no water supply near hospital,water_supply
Urgent issue: trash problem beside park,garbage_waste
Urgent issue: cattle on road in colony!!!,stray_animals
LOW WATER PRESSURE IS CAUSING TROUBLE ON MAIN ROAD,water_supply
Facing broken road in my area!!!,road_pothole
Facing cattle on road near hospital!!!,stray_animals
GENERAL ISSUE IS CAUSING TROUBLE NEAR SCHOOL,other
ISSUE OF ROAD DAMAGE NEAR HOSPITAL,road_pothole
There is illegal parking near school,illegal_activities
There is cattle on road beside park,stray_animals
Issue of animal nuisance near market,stray_animals
unknown problem problem near hospital!!!,other
FACING STRAY DOGS ON MAIN ROAD,stray_animals
PLEASE FIX LOW WATER PRESSURE IN MY AREA,water_supply
Urgent issue: traffic jam near market!!!,traffic_roadsafety
Complaint about no signals in colony!!!,traffic_roadsafety
URGENT ISSUE: VANDALISM IN MY AREA,public_property_damage
road damage is causing trouble beside park,road_pothole
Facing traffic jam near hospital!!!,traffic_roadsafety
PLEASE FIX BAD ROAD CONDITION NEAR SCHOOL!!!,road_pothole
There is unknown problem near bus stop,other
ISSUE OF WIRE PROBLEM NEAR HOSPITAL,streetlight_electrical
street light not working problem on main road!!!,streetlight_electrical
Urgent issue: road damage beside park,road_pothole
THERE IS NO WATER SUPPLY BESIDE PARK,water_supply
trash problem problem on main road!!!,garbage_waste
Urgent issue: dustbin not cleared near office!!!,garbage_waste
Issue of low water pressure near hospital!!!,water_supply
Urgent issue: vandalism near school,public_property_damage
broken bench problem near school,public_property_damage
Issue of accident risk near bus stop!!!,traffic_roadsafety
Urgent issue: water clogging on main road!!!,drainage_sewage
Please fix broken road in my area!!!,road_pothole
Complaint about dog attack risk in colony,stray_animals
Please fix rash driving on main road,traffic_roadsafety
ELECTRIC POLE ISSUE IS CAUSING TROUBLE NEAR OFFICE!!!,streetlight_electrical
no signals is causing trouble near bus stop,traffic_roadsafety
FACING ILLEGAL CONSTRUCTION NEAR BUS STOP,illegal_activities
ISSUE OF BROKEN ROAD ON MAIN ROAD,road_pothole
There is general issue near market,other
Issue of electric pole issue beside park,streetlight_electrical
FACING DIRTY DRAINAGE NEAR HOSPITAL,drainage_sewage
COMPLAINT ABOUT VANDALISM IN MY AREA,public_property_damage
Urgent issue: water clogging near bus stop!!!,drainage_sewage
Facing broken road beside park,road_pothole
THERE IS TRAFFIC JAM NEAR OFFICE,traffic_roadsafety
FACING DOG ATTACK RISK ON MAIN ROAD!!!,stray_animals
PLEASE FIX ANIMAL NUISANCE NEAR OFFICE,stray_animals
There is general issue on main road!!!,other
Urgent issue: misc issue in colony,other
FACING POWER CUT NEAR BUS STOP,streetlight_electrical
Facing waste overflow near market,garbage_waste
Please fix rash driving in my area,traffic_roadsafety
Complaint about illegal construction near school,illegal_activities
Urgent issue: water shortage near hospital,water_supply
Issue of stray dogs near school,stray_animals
There is bad road condition near office,road_pothole
THERE IS GENERAL ISSUE BESIDE PARK!!!,other
dustbin not cleared is causing trouble beside park,garbage_waste
rash driving is causing trouble beside park,traffic_roadsafety
vandalism problem in my area,public_property_damage
THERE IS ILLEGAL PARKING NEAR MARKET!!!,illegal_activities
There is misc issue in my area!!!,other
Complaint about illegal parking in my area,illegal_activities
Issue of dustbin not cleared on main road,garbage_waste
PLEASE FIX CATTLE ON ROAD BESIDE PARK,stray_animals
Facing damaged park near market,public_property_damage
Issue of waste overflow beside park,garbage_waste
There is dustbin not cleared near school,garbage_waste
URGENT ISSUE: UNKNOWN PROBLEM IN COLONY,other
Please fix power cut in colony,streetlight_electrical
COMPLAINT ABOUT UNAUTHORIZED SHOPS ON MAIN ROAD!!!,illegal_activities
Please fix water clogging near office!!!,drainage_sewage
URGENT ISSUE: ILLEGAL CONSTRUCTION NEAR MARKET!!!,illegal_activities
Issue of accident risk near market,traffic_roadsafety
DOG ATTACK RISK IS CAUSING TROUBLE NEAR BUS STOP,stray_animals
FACING VANDALISM NEAR HOSPITAL,public_property_damage
Please fix general issue near market,other
dirty drainage problem on main road!!!,drainage_sewage
Complaint about street light not working near school,streetlight_electrical
Complaint about cattle on road near school,stray_animals
PLEASE FIX DOG ATTACK RISK IN MY AREA,stray_animals
Please fix wire problem near bus stop!!!,streetlight_electrical
Facing waste overflow in colony!!!,garbage_waste
Complaint about general issue beside park,other
water clogging is causing trouble near bus stop,drainage_sewage
Complaint about pothole near bus stop,road_pothole
Facing wire problem beside park,streetlight_electrical
THERE IS WATER ISSUE NEAR MARKET,water_supply
Issue of sewage problem beside park!!!,drainage_sewage
Facing dustbin not cleared near office,garbage_waste
There is general issue in colony,other
Please fix road damage near market!!!,road_pothole
There is stray dogs in my area,stray_animals
Issue of water clogging near market,drainage_sewage
bad road condition problem near hospital,road_pothole
ISSUE OF GARBAGE DUMPING NEAR OFFICE!!!,garbage_waste
URGENT ISSUE: VANDALISM NEAR BUS STOP,public_property_damage
There is unauthorized shops on main road!!!,illegal_activities
Issue of electric pole issue beside park,streetlight_electrical
There is low water pressure in my area,water_supply
Complaint about unauthorized shops near school!!!,illegal_activities
THERE IS ILLEGAL PARKING IN MY AREA!!!,illegal_activities
Urgent issue: water clogging near office!!!,drainage_sewage
Urgent issue: water shortage in colony!!!,water_supply
There is water shortage near school,water_supply
Issue of broken bench near school!!!,public_property_damage
Facing broken road on main road,road_pothole
Please fix cattle on road near school,stray_animals
FACING RASH DRIVING NEAR BUS STOP,traffic_roadsafety
URGENT ISSUE: UNAUTHORIZED SHOPS NEAR OFFICE!!!,illegal_activities
COMPLAINT ABOUT BROKEN ROAD IN COLONY,road_pothole
unauthorized shops is causing trouble beside park,illegal_activities
Urgent issue: unknown problem near market!!!,other
broken bench is causing trouble near office,public_property_damage
Please fix water clogging near hospital,drainage_sewage
Please fix drainage overflow near hospital,drainage_sewage
PLEASE FIX STRAY DOGS NEAR OFFICE!!!,stray_animals
animal nuisance problem in colony,stray_animals
Issue of public property damage in my area,public_property_damage
Complaint about illegal construction near hospital,illegal_activities
Issue of water issue near office,water_supply
Facing bad road condition near hospital,road_pothole
Urgent issue: general issue near bus stop,other
THERE IS RASH DRIVING IN COLONY!!!,traffic_roadsafety
Facing power cut near market,streetlight_electrical
There is illegal parking in colony,illegal_activities
unknown problem is causing trouble near hospital,other
There is misc issue near office,other
garbage dumping problem in my area!!!,garbage_waste
There is garbage dumping in my area,garbage_waste
wire problem problem near office,streetlight_electrical
cattle on road problem near market,stray_animals
Urgent issue: broken bench in colony,public_property_damage
Issue of dirty drainage near hospital,drainage_sewage
Issue of water issue near bus stop!!!,water_supply
unauthorized shops problem near market!!!,illegal_activities
Issue of water shortage near school,water_supply
dog attack risk is causing trouble in my area!!!,stray_animals
There is road damage beside park,road_pothole
Urgent issue: trash problem near bus stop!!!,garbage_waste
PLEASE FIX UNKNOWN PROBLEM NEAR MARKET!!!,other
There is animal nuisance near office,stray_animals
Urgent issue: vandalism near hospital,public_property_damage
Facing no signals near school!!!,traffic_roadsafety
Please fix no signals near hospital!!!,traffic_roadsafety
Urgent issue: accident risk near hospital!!!,traffic_roadsafety
Facing water shortage beside park,water_supply
Facing pothole near school!!!,road_pothole
COMPLAINT ABOUT WASTE OVERFLOW BESIDE PARK,garbage_waste
Facing general issue in my area,other
DUSTBIN NOT CLEARED IS CAUSING TROUBLE NEAR SCHOOL,garbage_waste
COMPLAINT ABOUT POWER CUT IN COLONY,streetlight_electrical
Facing unauthorized shops on main road,illegal_activities
garbage dumping is causing trouble near office!!!,garbage_waste
TRASH PROBLEM IS CAUSING TROUBLE NEAR MARKET!!!,garbage_waste
ISSUE OF SEWAGE PROBLEM NEAR HOSPITAL,drainage_sewage
There is traffic jam in my area,traffic_roadsafety
PLEASE FIX WATER ISSUE IN MY AREA!!!,water_supply
There is animal nuisance beside park,stray_animals
Complaint about bad road condition near school,road_pothole
Complaint about no signals on main road,traffic_roadsafety
There is illegal parking beside park,illegal_activities
Facing encroachment in colony!!!,illegal_activities
There is dog attack risk in colony,stray_animals
Complaint about water issue near bus stop,water_supply
Complaint about bad road condition near office!!!,road_pothole
Complaint about dirty drainage near school,drainage_sewage
Urgent issue: damaged park near hospital,public_property_damage
There is electric pole issue in colony,streetlight_electrical
unauthorized shops problem near school!!!,illegal_activities
Urgent issue: broken road near school,road_pothole
PLEASE FIX DUSTBIN NOT CLEARED BESIDE PARK,garbage_waste
ISSUE OF RASH DRIVING IN MY AREA,traffic_roadsafety
Facing dirty drainage in my area,drainage_sewage
PLEASE FIX ACCIDENT RISK IN MY AREA!!!,traffic_roadsafety
Complaint about wire problem in colony!!!,streetlight_electrical
Urgent issue: dustbin not cleared in colony!!!,garbage_waste
Issue of damaged park near school,public_property_damage
Facing illegal parking near office,illegal_activities
general issue is causing trouble on main road!!!,other
Complaint about damaged park near office!!!,public_property_damage
Complaint about dirty drainage in colony!!!,drainage_sewage
Facing water shortage near hospital!!!,water_supply
VANDALISM PROBLEM NEAR SCHOOL!!!,public_property_damage
trash problem problem near market!!!,garbage_waste
Urgent issue: water clogging on main road,drainage_sewage
URGENT ISSUE: WIRE PROBLEM NEAR HOSPITAL,streetlight_electrical
DOG ATTACK RISK IS CAUSING TROUBLE NEAR SCHOOL,stray_animals
